word.cnt	speaker.ab	conv.id	gender	mixed
1279	B	10369	F	N
641	A	10370	M	N
1261	B	10370	M	N
1023	A	10371	M	Y
642	B	10371	F	Y
783	A	10372	M	Y
1049	B	10372	F	Y
715	A	10373	M	Y
1555	B	10373	F	Y
1181	A	10374	M	N
497	B	10374	M	N
653	A	10375	M	N
1436	B	10375	M	N
767	A	10376	M	Y
1248	B	10376	F	Y
1244	A	10377	M	Y
805	B	10377	F	Y
1169	A	10378	M	N
954	B	10378	M	N
874	A	10379	M	N
984	B	10379	M	N
618	A	10380	M	Y
1305	B	10380	F	Y
1055	A	10381	M	N
588	B	10381	M	N
1178	A	10382	M	N
868	B	10382	M	N
747	A	10383	M	Y
1281	B	10383	F	Y
818	A	10384	M	N
726	B	10384	M	N
627	A	10385	M	N
754	B	10385	M	N
898	A	10386	M	N
963	B	10386	M	N
972	A	10387	F	Y
640	B	10387	M	Y
595	A	10388	F	N
1529	B	10388	F	N
1283	A	10389	M	Y
695	B	10389	F	Y
1002	A	10390	M	N
692	B	10390	M	N
921	A	10391	F	Y
1294	B	10391	M	Y
1008	A	10392	F	Y
795	B	10392	M	Y
419	A	10393	M	N
676	B	10393	M	N
725	A	10394	M	N
1069	B	10394	M	N
838	A	10395	F	Y
1521	B	10395	M	Y
745	A	10396	M	N
1091	B	10396	M	N
1140	A	10397	M	N
377	B	10397	M	N
742	A	10398	M	N
1404	B	10398	M	N
1299	A	10399	M	Y
643	B	10399	F	Y
707	A	10400	M	N
620	B	10400	M	N
1038	A	10401	F	N
796	B	10401	F	N
774	A	10402	M	Y
1202	B	10402	F	Y
649	A	10403	M	Y
983	B	10403	F	Y
1324	A	10404	F	N
655	B	10404	F	N
967	A	10405	M	N
863	B	10405	M	N
1133	A	10406	F	Y
451	B	10406	M	Y
1036	A	10407	M	N
1129	B	10407	M	N
1361	A	10408	F	Y
279	B	10408	M	Y
845	A	10409	M	Y
647	B	10409	F	Y
1336	A	10410	M	N
555	B	10410	M	N
880	A	10411	M	N
1291	B	10411	M	N
595	A	10412	M	Y
822	B	10412	F	Y
1118	A	10413	M	Y
526	B	10413	F	Y
730	A	10414	M	N
1813	B	10414	M	N
638	A	10415	M	Y
1223	B	10415	F	Y
956	A	10416	M	N
583	B	10416	M	N
744	A	10417	M	N
503	B	10417	M	N
1161	A	10418	M	Y
885	B	10418	F	Y
598	A	10419	M	Y
1000	B	10419	F	Y
945	A	10420	M	N
1059	B	10420	M	N
1078	A	10421	F	Y
908	B	10421	M	Y
768	A	10422	M	Y
840	B	10422	F	Y
761	A	10423	M	N
881	B	10423	M	N
963	A	10424	M	Y
1032	B	10424	F	Y
993	A	10425	M	N
749	B	10425	M	N
323	A	10426	F	Y
1540	B	10426	M	Y
1147	A	10427	F	N
647	B	10427	F	N
1484	A	10428	F	Y
372	B	10428	M	Y
627	A	10429	M	Y
1324	B	10429	F	Y
1203	A	10430	F	Y
531	B	10430	M	Y
1080	A	10431	M	N
736	B	10431	M	N
905	A	10432	M	Y
936	B	10432	F	Y
1221	A	10433	M	Y
496	B	10433	F	Y
716	A	10434	F	Y
1043	B	10434	M	Y
474	A	10435	M	N
778	B	10435	M	N
678	A	10436	F	Y
1424	B	10436	M	Y
1363	A	10437	M	N
673	B	10437	M	N
845	A	10438	M	N
1481	B	10438	M	N
1185	A	10439	M	N
1044	B	10439	M	N
998	A	10440	M	Y
690	B	10440	F	Y
1192	A	10441	M	N
700	B	10441	M	N
1368	A	10442	M	N
822	B	10442	M	N
589	A	10443	F	Y
1621	B	10443	M	Y
529	A	10444	F	Y
648	B	10444	M	Y
668	A	10445	M	N
1196	B	10445	M	N
802	A	10446	M	N
913	B	10446	M	N
823	A	10447	M	Y
1053	B	10447	F	Y
755	A	10448	M	Y
1425	B	10448	F	Y
1460	A	10449	M	N
416	B	10449	M	N
764	A	10450	M	N
606	B	10450	M	N
654	A	10451	F	Y
1267	B	10451	M	Y
1066	A	10452	F	N
1017	B	10452	F	N
1009	A	10453	F	Y
909	B	10453	M	Y
872	A	10454	M	Y
970	B	10454	F	Y
818	A	10455	M	Y
991	B	10455	F	Y
263	A	10456	M	N
1069	B	10456	M	N
918	A	10457	F	Y
1101	B	10457	M	Y
823	A	10458	F	Y
936	B	10458	M	Y
954	A	10459	M	N
1011	B	10459	M	N
1082	A	10460	M	N
878	B	10460	M	N
1061	A	10461	M	Y
736	B	10461	F	Y
1738	A	10462	M	N
608	B	10462	M	N
660	A	10463	M	Y
1007	B	10463	F	Y
860	A	10464	M	Y
822	B	10464	F	Y
649	A	10465	F	Y
940	B	10465	M	Y
691	A	10466	M	N
1335	B	10466	M	N
1057	A	10467	M	Y
693	B	10467	F	Y
1386	A	10468	M	N
604	B	10468	M	N
726	A	10469	M	N
1220	B	10469	M	N
1103	A	10470	M	Y
505	B	10470	F	Y
1258	A	10471	M	Y
784	B	10471	F	Y
1100	A	10472	M	N
968	B	10472	M	N
714	A	10473	M	N
1002	B	10473	M	N
1080	A	10474	M	N
1146	B	10474	M	N
1398	A	10475	M	Y
848	B	10475	F	Y
835	A	10476	M	N
1332	B	10476	M	N
1105	A	10477	F	N
650	B	10477	F	N
1120	A	10478	M	Y
789	B	10478	F	Y
772	A	10479	F	N
1190	B	10479	F	N
663	A	10480	F	N
1242	B	10480	F	N
1167	A	10481	F	N
898	B	10481	F	N
898	A	10482	M	N
806	B	10482	M	N
655	A	10483	M	Y
1494	B	10483	F	Y
516	A	10484	M	N
984	B	10484	M	N
758	A	10485	M	N
957	B	10485	M	N
965	A	10486	F	Y
937	B	10486	M	Y
670	A	10487	M	Y
1387	B	10487	F	Y
519	A	10488	M	N
910	B	10488	M	N
585	A	10489	M	N
1157	B	10489	M	N
700	A	10490	M	N
867	B	10490	M	N
863	A	10491	M	N
1226	B	10491	M	N
431	A	10492	F	N
1019	B	10492	F	N
1608	A	10493	F	N
567	B	10493	F	N
896	A	10494	F	N
1147	B	10494	F	N
378	A	10495	F	N
843	B	10495	F	N
1447	A	10496	M	N
419	B	10496	M	N
870	A	10497	M	Y
1601	B	10497	F	Y
640	A	10498	M	N
1134	B	10498	M	N
983	A	10499	F	Y
968	B	10499	M	Y
743	A	10500	M	N
966	B	10500	M	N
1041	A	10501	M	N
735	B	10501	M	N
767	A	10502	M	N
1568	B	10502	M	N
821	A	10503	M	N
643	B	10503	M	N
514	A	10504	F	Y
1172	B	10504	M	Y
644	A	10505	F	N
1777	B	10505	F	N
586	A	10506	M	N
1141	B	10506	M	N
564	A	10507	M	Y
1096	B	10507	F	Y
1217	A	10508	M	N
607	B	10508	M	N
961	A	10509	M	N
996	B	10509	M	N
840	A	10510	M	N
1081	B	10510	M	N
1272	A	10511	M	N
513	B	10511	M	N
421	A	10512	M	N
901	B	10512	M	N
774	A	10513	F	N
381	B	10513	F	N
1321	A	10514	M	Y
392	B	10514	F	Y
954	A	10515	M	N
979	B	10515	M	N
637	A	10516	M	N
893	B	10516	M	N
781	A	10517	F	N
1093	B	10517	F	N
491	A	10518	F	N
1151	B	10518	F	N
601	A	10519	F	N
1145	B	10519	F	N
1307	A	10520	M	N
531	B	10520	M	N
415	A	10521	M	N
1544	B	10521	M	N
587	A	10522	M	N
969	B	10522	M	N
1101	A	10523	M	N
707	B	10523	M	N
863	A	10524	M	N
758	B	10524	M	N
547	A	10525	M	Y
1125	B	10525	F	Y
788	A	10526	M	N
1223	B	10526	M	N
1084	A	10527	M	N
630	B	10527	M	N
937	A	10528	F	N
837	B	10528	F	N
407	A	10529	F	N
1160	B	10529	F	N
941	A	10530	F	N
890	B	10530	F	N
783	A	10531	F	N
1377	B	10531	F	N
716	A	10532	F	N
931	B	10532	F	N
417	A	10533	M	Y
770	B	10533	F	Y
748	A	10534	M	N
1043	B	10534	M	N
1142	A	10535	M	N
564	B	10535	M	N
349	A	10536	F	N
1609	B	10536	F	N
465	A	10537	M	N
1480	B	10537	M	N
486	A	10538	M	Y
1420	B	10538	F	Y
621	A	10539	M	N
546	B	10539	M	N
1209	A	10540	F	Y
790	B	10540	M	Y
1072	A	10541	M	N
579	B	10541	M	N
474	A	10542	M	N
1005	B	10542	M	N
953	A	10543	M	Y
647	B	10543	F	Y
682	A	10544	F	N
906	B	10544	F	N
434	A	10545	F	N
1346	B	10545	F	N
1205	A	10546	F	N
716	B	10546	F	N
624	A	10547	F	N
1498	B	10547	F	N
748	A	10548	F	N
1276	B	10548	F	N
1074	A	10549	F	N
1011	B	10549	F	N
555	A	10550	M	N
642	B	10550	M	N
971	A	10551	M	Y
893	B	10551	F	Y
747	A	10552	M	N
608	B	10552	M	N
819	A	10553	M	Y
789	B	10553	F	Y
1146	A	10554	F	N
730	B	10554	F	N
1594	A	10555	M	Y
604	B	10555	F	Y
1061	A	10556	F	N
890	B	10556	F	N
1094	A	10557	F	N
955	B	10557	F	N
836	A	10558	M	N
1193	B	10558	M	N
1140	A	10559	M	N
797	B	10559	M	N
802	A	10560	F	Y
738	B	10560	M	Y
534	A	10561	M	N
780	B	10561	M	N
1548	A	10562	M	N
508	B	10562	M	N
631	A	10563	M	N
1531	B	10563	M	N
912	A	10564	M	N
737	B	10564	M	N
1106	A	10565	M	N
550	B	10565	M	N
822	A	10566	M	N
684	B	10566	M	N
915	A	10567	F	N
876	B	10567	F	N
927	A	10568	M	N
1197	B	10568	M	N
1232	A	10569	M	N
939	B	10569	M	N
784	A	10570	M	N
964	B	10570	M	N
925	A	10571	M	Y
924	B	10571	F	Y
1484	A	10572	M	N
590	B	10572	M	N
568	A	10573	M	N
1360	B	10573	M	N
386	A	10574	M	Y
1521	B	10574	F	Y
1038	A	10575	M	N
658	B	10575	M	N
1198	A	10576	M	N
875	B	10576	M	N
1345	A	10577	M	N
703	B	10577	M	N
943	A	10578	M	N
711	B	10578	M	N
1000	A	10579	M	N
684	B	10579	M	N
514	A	10580	F	N
1260	B	10580	F	N
889	A	10581	M	N
797	B	10581	M	N
929	A	10582	M	Y
660	B	10582	F	Y
1401	A	10583	M	N
766	B	10583	M	N
758	A	10584	M	N
921	B	10584	M	N
1283	A	10585	F	N
676	B	10585	F	N
594	A	10586	M	N
743	B	10586	M	N
841	A	10587	M	Y
1033	B	10587	F	Y
1527	A	10588	M	N
747	B	10588	M	N
1500	A	10589	F	Y
1025	B	10589	M	Y
1104	A	10590	F	Y
768	B	10590	M	Y
994	A	10591	M	N
747	B	10591	M	N
526	A	10592	M	Y
1296	B	10592	F	Y
1051	A	10593	F	N
942	B	10593	F	N
828	A	10594	M	Y
1037	B	10594	F	Y
1060	A	10595	F	N
724	B	10595	F	N
1139	A	10596	M	N
638	B	10596	M	N
1152	A	10597	M	Y
687	B	10597	F	Y
1117	A	10598	M	N
269	B	10598	M	N
648	A	10599	M	N
1247	B	10599	M	N
862	A	10600	M	N
904	B	10600	M	N
1056	A	10601	F	N
498	B	10601	F	N
788	A	10602	F	N
1053	B	10602	F	N
984	A	10603	F	N
704	B	10603	F	N
1159	A	10604	F	Y
727	B	10604	M	Y
624	A	10605	M	N
1355	B	10605	M	N
1406	A	10606	M	N
549	B	10606	M	N
698	A	10607	M	N
912	B	10607	M	N
1365	A	10608	M	Y
482	B	10608	F	Y
763	A	10609	M	Y
1084	B	10609	F	Y
1471	A	10610	M	Y
781	B	10610	F	Y
896	A	10611	M	N
1058	B	10611	M	N
407	A	10612	M	N
1616	B	10612	M	N
851	A	10613	F	Y
1211	B	10613	M	Y
804	A	10614	M	N
1017	B	10614	M	N
653	A	10615	M	N
1117	B	10615	M	N
1308	A	10616	M	N
608	B	10616	M	N
539	A	10617	M	N
1074	B	10617	M	N
733	A	10618	F	N
1195	B	10618	F	N
924	A	10619	M	N
729	B	10619	M	N
995	A	10620	M	N
762	B	10620	M	N
1304	A	10621	F	N
765	B	10621	F	N
647	A	10622	F	Y
906	B	10622	M	Y
753	A	10623	M	N
1210	B	10623	M	N
912	A	10624	M	N
986	B	10624	M	N
842	A	10625	F	Y
755	B	10625	M	Y
857	A	10626	M	N
1129	B	10626	M	N
863	A	10627	F	N
1348	B	10627	F	N
954	A	10628	F	N
883	B	10628	F	N
1394	A	10629	M	N
941	B	10629	M	N
855	A	10630	F	Y
713	B	10630	M	Y
574	A	10631	M	N
982	B	10631	M	N
593	A	10632	M	N
972	B	10632	M	N
1200	A	10633	M	Y
874	B	10633	F	Y
620	A	10634	M	Y
828	B	10634	F	Y
755	A	10635	F	N
1076	B	10635	F	N
800	A	10636	F	N
882	B	10636	F	N
581	A	10637	M	N
1279	B	10637	M	N
572	A	10638	M	Y
1414	B	10638	F	Y
1206	A	10639	M	Y
683	B	10639	F	Y
1174	A	10640	F	N
1161	B	10640	F	N
583	A	10641	M	N
1540	B	10641	M	N
866	A	10642	M	Y
628	B	10642	F	Y
918	A	10643	M	N
1197	B	10643	M	N
763	A	10644	M	Y
604	B	10644	F	Y
839	A	10645	F	Y
1400	B	10645	M	Y
813	A	10646	F	Y
694	B	10646	M	Y
1300	A	10647	M	N
551	B	10647	M	N
1156	A	10648	M	N
1175	B	10648	M	N
874	A	10649	F	Y
1145	B	10649	M	Y
782	A	10650	M	N
1386	B	10650	M	N
704	A	10651	F	Y
1296	B	10651	M	Y
1200	A	10652	F	N
943	B	10652	F	N
780	A	10653	F	N
1602	B	10653	F	N
586	A	10654	M	Y
765	B	10654	F	Y
695	A	10655	M	N
560	B	10655	M	N
970	A	10656	M	N
1055	B	10656	M	N
1773	A	10657	M	Y
842	B	10657	F	Y
851	A	10658	M	Y
1220	B	10658	F	Y
1673	A	10659	M	Y
851	B	10659	F	Y
912	A	10660	F	N
953	B	10660	F	N
905	A	10661	F	Y
1441	B	10661	M	Y
900	A	10662	M	Y
867	B	10662	F	Y
840	A	10663	F	N
902	B	10663	F	N
911	A	10664	F	N
1065	B	10664	F	N
1143	A	10665	F	N
808	B	10665	F	N
1597	A	10666	M	N
341	B	10666	M	N
1300	A	10667	M	Y
657	B	10667	F	Y
1496	A	10668	F	N
670	B	10668	F	N
1136	A	10669	F	N
802	B	10669	F	N
628	A	10670	M	Y
1136	B	10670	F	Y
771	A	10671	M	Y
913	B	10671	F	Y
978	A	10672	M	N
760	B	10672	M	N
499	A	10673	M	Y
1444	B	10673	F	Y
1062	A	10674	M	Y
932	B	10674	F	Y
802	A	10675	M	N
1064	B	10675	M	N
975	A	10676	F	Y
635	B	10676	M	Y
631	A	10677	M	N
1768	B	10677	M	N
1196	A	10678	M	Y
563	B	10678	F	Y
979	A	10679	F	Y
808	B	10679	M	Y
914	A	10680	M	N
919	B	10680	M	N
573	A	10681	M	Y
1292	B	10681	F	Y
1193	A	10682	M	N
727	B	10682	M	N
767	A	10683	M	Y
862	B	10683	F	Y
976	A	10684	M	Y
1337	B	10684	F	Y
1465	A	10685	M	Y
779	B	10685	F	Y
1078	A	10686	M	Y
652	B	10686	F	Y
649	A	10687	M	N
1156	B	10687	M	N
1252	A	10688	F	N
594	B	10688	F	N
778	A	10689	M	N
966	B	10689	M	N
935	A	10690	M	N
747	B	10690	M	N
826	A	10691	M	N
1161	B	10691	M	N
1142	A	10692	M	N
845	B	10692	M	N
595	A	10693	M	Y
1384	B	10693	F	Y
1354	A	10694	M	N
909	B	10694	M	N
1117	A	10695	M	Y
928	B	10695	F	Y
937	A	10696	M	N
832	B	10696	M	N
1078	A	10697	M	N
1213	B	10697	M	N
895	A	10698	F	N
1397	B	10698	F	N
871	A	10699	F	N
666	B	10699	F	N
1161	A	10700	F	N
762	B	10700	F	N
890	A	10701	F	N
1012	B	10701	F	N
868	A	10702	F	N
1042	B	10702	F	N
1143	A	10703	F	N
973	B	10703	F	N
1086	A	10704	M	N
937	B	10704	M	N
418	A	10705	F	N
1496	B	10705	F	N
1482	A	10706	M	Y
184	B	10706	F	Y
605	A	10707	M	N
1110	B	10707	M	N
219	A	10708	M	Y
1247	B	10708	F	Y
1305	A	10709	F	Y
392	B	10709	M	Y
747	A	10710	F	Y
973	B	10710	M	Y
617	A	10711	M	Y
967	B	10711	F	Y
1211	A	10712	M	Y
521	B	10712	F	Y
760	A	10713	M	N
632	B	10713	M	N
819	A	10714	F	N
812	B	10714	F	N
933	A	10715	M	Y
1071	B	10715	F	Y
757	A	10716	M	N
1420	B	10716	M	N
843	A	10717	M	Y
885	B	10717	F	Y
971	A	10718	M	N
1265	B	10718	M	N
748	A	10719	M	N
736	B	10719	M	N
890	A	10720	M	Y
780	B	10720	F	Y
1199	A	10721	M	N
734	B	10721	M	N
699	A	10722	M	N
1296	B	10722	M	N
1330	A	10723	M	N
517	B	10723	M	N
900	A	10724	M	N
1048	B	10724	M	N
1330	A	10725	M	Y
475	B	10725	F	Y
1478	A	10726	M	N
757	B	10726	M	N
1092	A	10727	F	Y
430	B	10727	M	Y
474	A	10728	F	N
972	B	10728	F	N
1108	A	10729	M	N
926	B	10729	M	N
1212	A	10730	M	N
450	B	10730	M	N
1627	A	10731	M	N
421	B	10731	M	N
1004	A	10732	F	Y
572	B	10732	M	Y
893	A	10733	M	N
650	B	10733	M	N
696	A	10734	M	Y
1007	B	10734	F	Y
977	A	10735	M	N
812	B	10735	M	N
625	A	10736	M	N
1389	B	10736	M	N
865	A	10737	F	N
625	B	10737	F	N
331	A	10738	F	N
1346	B	10738	F	N
550	A	10739	F	N
1253	B	10739	F	N
882	A	10740	F	Y
836	B	10740	M	Y
1405	A	10741	F	N
539	B	10741	F	N
657	A	10742	F	N
1229	B	10742	F	N
988	A	10743	M	N
1203	B	10743	M	N
937	A	10744	M	Y
867	B	10744	F	Y
338	A	10745	M	Y
864	B	10745	F	Y
1020	A	10746	M	N
813	B	10746	M	N
725	A	10747	M	N
1217	B	10747	M	N
620	A	10748	M	Y
1346	B	10748	F	Y
1294	A	10749	F	Y
674	B	10749	M	Y
815	A	10750	M	Y
723	B	10750	F	Y
983	A	10751	M	Y
682	B	10751	F	Y
353	A	10752	M	Y
1507	B	10752	F	Y
1281	A	10753	M	N
570	B	10753	M	N
805	A	10754	M	N
850	B	10754	M	N
1020	A	10755	M	N
901	B	10755	M	N
949	A	10756	M	N
912	B	10756	M	N
553	A	10757	F	Y
827	B	10757	M	Y
851	A	10758	M	Y
1005	B	10758	F	Y
631	A	10759	M	N
1132	B	10759	M	N
623	A	10760	M	N
1187	B	10760	M	N
753	A	10761	M	N
1299	B	10761	M	N
846	A	10762	M	N
1027	B	10762	M	N
1020	A	10763	F	N
762	B	10763	F	N
877	A	10764	M	Y
957	B	10764	F	Y
702	A	10765	M	N
943	B	10765	M	N
1181	A	10766	F	N
460	B	10766	F	N
1121	A	10767	M	Y
721	B	10767	F	Y
770	A	10768	M	N
1310	B	10768	M	N
652	A	10769	F	Y
840	B	10769	M	Y
878	A	10770	M	N
1313	B	10770	M	N
991	A	10771	M	Y
647	B	10771	F	Y
776	A	10772	F	Y
571	B	10772	M	Y
1118	A	10773	M	N
1160	B	10773	M	N
871	A	10774	M	N
1313	B	10774	M	N
1457	A	10775	M	N
485	B	10775	M	N
585	A	10776	M	N
625	B	10776	M	N
581	A	10777	F	N
1350	B	10777	F	N
776	A	10778	F	Y
820	B	10778	M	Y
927	A	10779	M	N
932	B	10779	M	N
265	A	10780	M	N
1487	B	10780	M	N
920	A	10781	M	Y
1004	B	10781	F	Y
859	A	10782	M	N
782	B	10782	M	N
531	A	10783	M	Y
1288	B	10783	F	Y
1166	A	10784	F	Y
904	B	10784	M	Y
680	A	10785	F	Y
798	B	10785	M	Y
790	A	10786	F	N
1140	B	10786	F	N
613	A	10787	M	Y
1009	B	10787	F	Y
911	A	10788	M	Y
1006	B	10788	F	Y
1010	A	10789	M	N
1022	B	10789	M	N
1017	A	10790	M	N
1253	B	10790	M	N
1180	A	10791	M	Y
528	B	10791	F	Y
611	A	10792	M	N
1673	B	10792	M	N
1208	A	10793	M	N
723	B	10793	M	N
1068	A	10794	M	N
1106	B	10794	M	N
458	A	10795	M	N
1481	B	10795	M	N
1664	A	10796	M	N
703	B	10796	M	N
750	A	10797	M	N
1048	B	10797	M	N
844	A	10798	M	Y
870	B	10798	F	Y
715	A	10799	M	Y
1520	B	10799	F	Y
503	A	10800	M	Y
1203	B	10800	F	Y
612	A	10801	M	N
899	B	10801	M	N
1027	A	10802	M	Y
805	B	10802	F	Y
726	A	10803	M	N
781	B	10803	M	N
1156	A	10804	M	Y
871	B	10804	F	Y
577	A	10805	M	Y
1266	B	10805	F	Y
1061	A	10806	M	Y
966	B	10806	F	Y
1690	A	10807	M	Y
276	B	10807	F	Y
661	A	10808	M	N
657	B	10808	M	N
1497	A	10809	M	N
513	B	10809	M	N
895	A	10810	F	N
993	B	10810	F	N
289	A	10811	M	N
1446	B	10811	M	N
973	A	10812	M	N
386	B	10812	M	N
1111	A	10813	M	N
588	B	10813	M	N
692	A	10814	M	N
1010	B	10814	M	N
1028	A	10815	M	Y
919	B	10815	F	Y
856	A	10816	M	N
729	B	10816	M	N
574	A	10817	M	N
1140	B	10817	M	N
1499	A	10818	M	N
541	B	10818	M	N
862	A	10819	M	Y
808	B	10819	F	Y
417	A	10820	F	N
1027	B	10820	F	N
638	A	10821	M	N
1418	B	10821	M	N
1029	A	10822	M	N
770	B	10822	M	N
941	A	10823	M	N
788	B	10823	M	N
645	A	10824	M	Y
834	B	10824	F	Y
630	A	10825	M	Y
1133	B	10825	F	Y
877	A	10826	M	N
1031	B	10826	M	N
979	A	10827	M	Y
892	B	10827	F	Y
784	A	10828	M	N
831	B	10828	M	N
1030	A	10829	M	N
479	B	10829	M	N
808	A	10830	F	N
1248	B	10830	F	N
891	A	10831	M	N
1014	B	10831	M	N
829	A	10832	M	N
765	B	10832	M	N
962	A	10833	F	N
199	B	10833	F	N
884	A	10834	M	N
1038	B	10834	M	N
1014	A	10835	M	N
1240	B	10835	M	N
955	A	10836	M	Y
457	B	10836	F	Y
1015	A	10837	M	Y
498	B	10837	F	Y
589	A	10838	M	N
905	B	10838	M	N
887	A	10839	M	N
644	B	10839	M	N
860	A	10840	M	Y
702	B	10840	F	Y
936	A	10841	M	N
508	B	10841	M	N
1207	A	10842	M	N
709	B	10842	M	N
417	A	10843	F	N
1461	B	10843	F	N
1599	A	10844	M	Y
384	B	10844	F	Y
1416	A	10845	M	N
861	B	10845	M	N
1234	A	10846	M	Y
491	B	10846	F	Y
776	A	10847	F	Y
1243	B	10847	M	Y
961	A	10848	M	N
953	B	10848	M	N
1082	A	10849	M	N
779	B	10849	M	N
948	A	10850	M	N
870	B	10850	M	N
797	A	10851	M	Y
1130	B	10851	F	Y
641	A	10852	M	N
960	B	10852	M	N
1114	A	10853	M	N
688	B	10853	M	N
786	A	10854	F	Y
1095	B	10854	M	Y
1006	A	10855	M	N
821	B	10855	M	N
481	A	10856	F	Y
1160	B	10856	M	Y
995	A	10857	F	N
815	B	10857	F	N
662	A	10858	M	N
1095	B	10858	M	N
791	A	10859	M	N
930	B	10859	M	N
1176	A	10860	M	Y
740	B	10860	F	Y
969	A	10861	F	Y
1083	B	10861	M	Y
621	A	10862	F	Y
1760	B	10862	M	Y
798	A	10863	F	Y
903	B	10863	M	Y
877	A	10864	M	Y
1303	B	10864	F	Y
875	A	10865	M	N
1409	B	10865	M	N
1059	A	10866	M	Y
1277	B	10866	F	Y
1461	A	10867	M	N
566	B	10867	M	N
758	A	10868	M	N
589	B	10868	M	N
983	A	10869	M	N
1173	B	10869	M	N
777	A	10870	M	Y
1249	B	10870	F	Y
1423	A	10871	M	Y
508	B	10871	F	Y
942	A	10872	M	Y
564	B	10872	F	Y
953	A	10873	M	Y
1336	B	10873	F	Y
1060	A	10874	M	Y
919	B	10874	F	Y
1012	A	10875	M	N
878	B	10875	M	N
533	A	10876	M	N
1320	B	10876	M	N
582	A	10877	M	N
1846	B	10877	M	N
856	A	10878	M	Y
830	B	10878	F	Y
1472	A	10879	M	N
892	B	10879	M	N
940	A	10880	F	N
1122	B	10880	F	N
1182	A	10881	M	N
473	B	10881	M	N
692	A	10882	M	Y
1130	B	10882	F	Y
980	A	10883	M	N
804	B	10883	M	N
1237	A	10884	M	N
449	B	10884	M	N
985	A	10885	M	N
824	B	10885	M	N
849	A	10886	M	N
920	B	10886	M	N
1100	A	10887	M	N
827	B	10887	M	N
1221	A	10888	M	N
1089	B	10888	M	N
668	A	10889	M	N
1022	B	10889	M	N
477	A	10890	M	Y
1303	B	10890	F	Y
996	A	10891	M	N
766	B	10891	M	N
935	A	10892	M	N
703	B	10892	M	N
800	A	10893	M	N
759	B	10893	M	N
1197	A	10894	F	N
717	B	10894	F	N
1586	A	10895	M	Y
575	B	10895	F	Y
586	A	10896	F	Y
1112	B	10896	M	Y
1173	A	10897	M	N
721	B	10897	M	N
889	A	10898	M	N
625	B	10898	M	N
1375	A	10899	M	N
937	B	10899	M	N
1033	A	10900	M	N
1073	B	10900	M	N
756	A	10901	M	N
775	B	10901	M	N
667	A	10902	M	N
1092	B	10902	M	N
743	A	10903	M	Y
1383	B	10903	F	Y
649	A	10904	M	N
1160	B	10904	M	N
899	A	10905	M	N
699	B	10905	M	N
1356	A	10906	M	N
611	B	10906	M	N
838	A	10907	M	N
1245	B	10907	M	N
1185	A	10908	M	N
1341	B	10908	M	N
1425	A	10909	M	N
782	B	10909	M	N
861	A	10910	M	N
924	B	10910	M	N
1004	A	10911	M	N
1120	B	10911	M	N
419	A	10912	M	Y
1340	B	10912	F	Y
1774	A	10913	M	N
522	B	10913	M	N
881	A	10914	M	N
549	B	10914	M	N
761	A	10915	M	N
1339	B	10915	M	N
654	A	10916	M	Y
975	B	10916	F	Y
995	A	10917	M	N
1012	B	10917	M	N
1633	A	10918	F	Y
532	B	10918	M	Y
830	A	10919	M	Y
897	B	10919	F	Y
1107	A	10920	M	N
1075	B	10920	M	N
944	A	10921	F	N
421	B	10921	F	N
1227	A	10922	M	Y
901	B	10922	F	Y
889	A	10923	M	Y
809	B	10923	F	Y
574	A	10924	F	N
1479	B	10924	F	N
507	A	10925	F	N
1377	B	10925	F	N
500	A	10926	F	N
1592	B	10926	F	N
633	A	10927	F	Y
1160	B	10927	M	Y
998	A	10928	F	N
616	B	10928	F	N
957	A	10929	F	Y
1029	B	10929	M	Y
847	A	10930	F	N
677	B	10930	F	N
982	A	10931	F	N
887	B	10931	F	N
913	A	10932	F	N
743	B	10932	F	N
604	A	10933	F	N
1108	B	10933	F	N
715	A	10934	M	N
1198	B	10934	M	N
862	A	10935	M	N
895	B	10935	M	N
1201	A	10936	M	Y
1022	B	10936	F	Y
1316	A	10937	M	Y
635	B	10937	F	Y
831	A	10938	M	N
773	B	10938	M	N
1023	A	10939	M	Y
1094	B	10939	F	Y
777	A	10940	F	Y
953	B	10940	M	Y
449	A	10941	M	Y
899	B	10941	F	Y
733	A	10942	M	N
887	B	10942	M	N
1164	A	10943	M	Y
709	B	10943	F	Y
616	A	10944	M	N
1642	B	10944	M	N
1169	A	10945	F	Y
785	B	10945	M	Y
993	A	10946	M	Y
764	B	10946	F	Y
421	A	10947	M	N
1254	B	10947	M	N
775	A	10948	M	Y
1227	B	10948	F	Y
505	A	10949	M	N
1622	B	10949	M	N
1615	A	10950	M	N
587	B	10950	M	N
590	A	10951	M	N
1321	B	10951	M	N
1032	A	10952	M	N
936	B	10952	M	N
1093	A	10953	M	Y
820	B	10953	F	Y
698	A	10954	M	Y
1023	B	10954	F	Y
748	A	10955	M	N
769	B	10955	M	N
1026	A	10956	M	N
987	B	10956	M	N
1745	A	10957	M	Y
725	B	10957	F	Y
707	A	10958	M	Y
1320	B	10958	F	Y
945	A	10959	M	N
943	B	10959	M	N
1159	A	10960	M	N
1288	B	10960	M	N
1197	A	10961	M	N
1094	B	10961	M	N
1007	A	10962	M	N
630	B	10962	M	N
545	A	10963	M	Y
1701	B	10963	F	Y
815	A	10964	M	Y
1061	B	10964	F	Y
